frame.time_epoch	frame.len	eth.src	eth.dst	ip.src	ip.dst	tcp.srcport	tcp.dstport	udp.srcport	udp.dstport	icmp.type	icmp.code	arp.opcode	arp.src.hw_mac	arp.src.proto_ipv4	arp.dst.hw_mac	arp.dst.proto_ipv4	ipv6.src	ipv6.dst
1540446736.300096000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446736.300229000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446736.300231000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446736.300232000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446736.300704000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540446736.317646000	60	00:14:1c:28:d6:06	01:80:c2:00:00:00															
1540446736.396286000	73	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	8.8.8.8			56443	53									
1540446736.396753000	101	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110			56443	53	3	0							
1540446736.399102000	60	4c:09:d4:c6:12:7b	ff:ff:ff:ff:ff:ff									1	4c:09:d4:c6:12:7b	192.168.2.1	00:00:00:00:00:00	192.168.2.116		
1540446736.411482000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	48455	80											
1540446736.411565000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	47925	8280											
1540446736.412018000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	48455	80			3	0							
1540446736.478730000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446736.509689000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446736.511364000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446736.581491000	117	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2712	53									
1540446736.595339000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2713	53									
1540446736.621679000	117	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	2712									
1540446736.677502000	75	50:c7:bf:1c:9c:c6	4c:09:d4:c6:12:7b	192.168.2.119	192.168.2.1			52773	53									
1540446736.797665000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446736.797842000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446736.797844000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446736.797845000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446736.797847000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540446736.837243000	362	4c:09:d4:c6:12:7b	ff:ff:ff:ff:ff:ff	192.168.2.1	255.255.255.255			67	68									
1540446736.857780000	73	00:ec:04:56:93:03	4c:09:d4:c6:12:7b	192.168.2.126	192.168.2.1			3126	53									
1540446736.909410000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	48455	80											
1540446736.909469000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	47925	8280											
1540446736.974119000	70	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	8.8.8.8			53484	53									
1540446736.974565000	98	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110			53484	53	3	0							
1540446737.158465000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	61.188.37.216	59461	8000											
1540446737.158949000	102	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112	59461	8000			3	0							
1540446737.160418000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	122.226.84.253	47354	443											
1540446737.160889000	102	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112	47354	443			3	0							
1540446737.163442000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	46.137.188.54	48054	80											
1540446737.163913000	102	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112	48054	80			3	0							
1540446737.169083000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	122.248.234.207	54927	8080											
1540446737.169146000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	50.19.254.134	60218	21047											
1540446737.169602000	102	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112	54927	8080			3	0							
1540446737.169823000	102	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112	60218	21047			3	0							
1540446737.251605000	86	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1287	53									
1540446737.259375000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	50.19.254.134	52502	443											
1540446737.259471000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	46.137.188.54	48058	80											
1540446737.259895000	102	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112	52502	443			3	0							
1540446737.267112000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	61.188.37.216	59468	8000											
1540446737.267582000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	74.125.31.99	49220	80											
1540446737.297891000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446737.298057000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446737.298058000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446737.298060000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446737.298061000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540446737.306138000	80	50:c7:bf:1c:9c:c6	4c:09:d4:c6:12:7b	192.168.2.119	192.168.2.1			36254	53									
1540446737.399146000	60	4c:09:d4:c6:12:7b	ff:ff:ff:ff:ff:ff									1	4c:09:d4:c6:12:7b	192.168.2.1	00:00:00:00:00:00	192.168.2.116		
1540446737.483760000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446737.525769000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446737.529741000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446737.542817000	90	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	128.138.141.172			123	123									
1540446737.543324000	118	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113			123	123	3	0							
1540446737.581137000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2708	53									
1540446737.797709000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446737.797866000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446737.797868000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446737.797869000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446737.797871000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540446738.052155000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	120.24.59.150	48278	80											
1540446738.052688000	102	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113	48278	80			3	0							
1540446738.169329000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	203.69.81.91	54461	80											
1540446738.169410000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	210.61.248.232	33983	80											
1540446738.169828000	102	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113	54461	80			3	0							
1540446738.170265000	102	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113	33983	80			3	0							
1540446738.170378000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	61.220.62.219	42831	80											
1540446738.170456000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	42.99.254.162	57576	80											
1540446738.170831000	102	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113	42831	80			3	0							
1540446738.188134000	83	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	8.8.8.8			35488	53									
1540446738.188604000	111	4c:09:d4:c6:12:7b	3c:33:00:98:ee:fd	192.168.2.1	192.168.2.110			35488	53	3	0							
1540446738.251467000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	46.137.188.54	48058	80											
1540446738.251933000	102	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112	48058	80			3	0							
1540446738.260713000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	61.188.37.216	59468	8000											
1540446738.264175000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	74.125.31.99	49220	80											
1540446738.275861000	80	50:c7:bf:1c:9c:a6	4c:09:d4:c6:12:7b	192.168.2.120	192.168.2.1			55409	53									
1540446738.292117000	86	34:ea:34:f1:04:83	4c:09:d4:c6:12:7b	192.168.2.104	192.168.2.1			1287	53									
1540446738.316783000	60	00:14:1c:28:d6:06	01:80:c2:00:00:00															
1540446738.479325000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446738.542758000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446738.547082000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446738.592415000	117	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2714	53									
1540446738.594536000	117	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	2714									
1540446738.610861000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2714	53									
1540446738.797458000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446738.797637000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446738.797639000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446738.797640000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446738.797641000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540446738.797958000	110	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108			32761	10240	3	0							
1540446738.798289000	110	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108			32761	10240	3	0							
1540446739.088459000	75	50:c7:bf:1c:9c:a6	4c:09:d4:c6:12:7b	192.168.2.120	192.168.2.1			59026	53									
1540446739.183040000	74	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	42.99.254.162	57576	80											
1540446739.183523000	102	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113	57576	80			3	0							
1540446739.297486000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446739.297650000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446739.297652000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446739.297653000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446739.297654000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540446739.398363000	72	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	192.168.2.1			57527	53									
1540446739.481357000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446739.565122000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446739.568397000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446739.582331000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2710	53									
1540446739.808455000	76	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	114.114.114.114			56312	53									
1540446739.808927000	104	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109			56312	53	3	0							
1540446739.948495000	86	4c:09:d4:c6:12:7b	33:33:00:00:00:01														fe80::1	ff02::1
1540446739.993074000	90	00:ec:04:56:93:03	4c:09:d4:c6:12:7b	192.168.2.126	112.74.102.136			15936	32100									
1540446739.993194000	90	00:ec:04:56:93:03	4c:09:d4:c6:12:7b	192.168.2.126	54.154.5.26			15936	32100									
1540446739.993196000	90	00:ec:04:56:93:03	4c:09:d4:c6:12:7b	192.168.2.126	54.149.224.179			15936	32100									
1540446739.993608000	118	4c:09:d4:c6:12:7b	00:ec:04:56:93:03	192.168.2.1	192.168.2.126			15936	32100	3	0							
1540446739.993858000	118	4c:09:d4:c6:12:7b	00:ec:04:56:93:03	192.168.2.1	192.168.2.126			15936	32100	3	0							
1540446739.994068000	118	4c:09:d4:c6:12:7b	00:ec:04:56:93:03	192.168.2.1	192.168.2.126			15936	32100	3	0							
1540446740.036966000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	22628	80											
1540446740.037029000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	23186	8280											
1540446740.037472000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	22628	80			3	0							
1540446740.235798000	79	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2711	53									
1540446740.260888000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	61.188.37.216	59468	8000											
1540446740.261387000	102	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112	59468	8000			3	0							
1540446740.261992000	74	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	74.125.31.99	49220	80											
1540446740.262447000	102	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112	49220	80			3	0							
1540446740.316904000	60	00:14:1c:28:d6:06	01:80:c2:00:00:00															
1540446740.479818000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446740.536155000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	23186	8280											
1540446740.536156000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	22628	80											
1540446740.536647000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	23186	8280			3	0							
1540446740.572302000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446740.575933000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446740.582868000	117	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2715	53									
1540446740.591029000	117	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	2715									
1540446740.619287000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2715	53									
1540446740.728499000	76	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	192.168.2.1			58441	53									
1540446740.818966000	90	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	210.98.16.100			123	123									
1540446740.819458000	118	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113			123	123	3	0							
1540446740.907222000	82	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	192.168.2.1			35835	53									
1540446740.917826000	75	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	192.168.2.1			49269	53									
1540446740.979608000	98	e0:b9:4d:08:71:23	4c:09:d4:c6:12:7b	192.168.2.112	192.168.2.1					8	0							
1540446740.980124000	98	4c:09:d4:c6:12:7b	e0:b9:4d:08:71:23	192.168.2.1	192.168.2.112					0	0							
1540446741.036178000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	23186	8280											
1540446741.036263000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	22628	80											
1540446741.248696000	60	00:14:1c:28:d6:06	00:14:1c:28:d6:06															
1540446741.407765000	73	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	192.168.2.1			41787	53									
1540446741.479350000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446741.535987000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.25.66.250	23186	8280											
1540446741.536068000	60	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	52.24.43.67	22628	80											
1540446741.536469000	86	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108	23186	8280			3	0							
1540446741.579309000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446741.581924000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446741.591902000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2713	53									
1540446741.977432000	70	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	192.168.2.1			58516	53									
1540446742.316934000	60	00:14:1c:28:d6:06	01:80:c2:00:00:00															
1540446742.478707000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446742.481694000	60	00:ec:04:56:93:03	4c:09:d4:c6:12:7b	192.168.2.126	112.74.102.136			29562	32100									
1540446742.481805000	60	00:ec:04:56:93:03	4c:09:d4:c6:12:7b	192.168.2.126	54.154.5.26			29562	32100									
1540446742.481807000	60	00:ec:04:56:93:03	4c:09:d4:c6:12:7b	192.168.2.126	54.149.224.179			29562	32100									
1540446742.482169000	74	4c:09:d4:c6:12:7b	00:ec:04:56:93:03	192.168.2.1	192.168.2.126			29562	32100	3	0							
1540446742.482525000	74	4c:09:d4:c6:12:7b	00:ec:04:56:93:03	192.168.2.1	192.168.2.126			29562	32100	3	0							
1540446742.482779000	74	4c:09:d4:c6:12:7b	00:ec:04:56:93:03	192.168.2.1	192.168.2.126			29562	32100	3	0							
1540446742.581876000	117	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2716	53									
1540446742.583980000	117	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	2716									
1540446742.586674000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446742.591982000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446742.630423000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2716	53									
1540446742.823948000	90	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	210.98.16.100			123	123									
1540446742.824451000	118	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113			123	123	3	0							
1540446743.206428000	83	3c:33:00:98:ee:fd	4c:09:d4:c6:12:7b	192.168.2.110	192.168.2.1			58764	53									
1540446743.478667000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446743.593692000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
1540446743.595854000	74	3c:33:00:98:ee:fd	40:8d:5c:4b:99:1d	192.168.2.110	192.168.2.101					0	0							
1540446743.601479000	84	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2714	53									
1540446743.797278000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446743.797766000	110	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108			32761	10240	3	0							
1540446743.798324000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446743.798460000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446743.798461000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446743.798464000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540446743.798835000	110	4c:09:d4:c6:12:7b	5c:cf:7f:05:f2:c6	192.168.2.1	192.168.2.108			32761	10240	3	0							
1540446744.270702000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	50.19.254.134			50861	10240									
1540446744.270861000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	122.248.234.207			50861	10240									
1540446744.270864000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	46.137.188.54			50861	10240									
1540446744.270886000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	122.226.84.253			50861	10240									
1540446744.270888000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	61.188.37.216			50861	10240									
1540446744.271087000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	120.24.59.150			50861	10240									
1540446744.271088000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	114.215.137.159			50861	10240									
1540446744.271210000	82	34:c3:d2:e0:fc:c9	4c:09:d4:c6:12:7b	192.168.2.113	104.199.156.58			50861	10240									
1540446744.271275000	110	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113			50861	10240	3	0							
1540446744.271518000	110	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113			50861	10240	3	0							
1540446744.271709000	110	4c:09:d4:c6:12:7b	34:c3:d2:e0:fc:c9	192.168.2.1	192.168.2.113			50861	10240	3	0							
1540446744.298565000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	50.19.254.134			32761	10240									
1540446744.298736000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.248.234.207			32761	10240									
1540446744.298738000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	46.137.188.54			32761	10240									
1540446744.298739000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	122.226.84.253			32761	10240									
1540446744.298741000	82	5c:cf:7f:05:f2:c6	4c:09:d4:c6:12:7b	192.168.2.108	61.188.37.216			32761	10240									
1540446744.316995000	60	00:14:1c:28:d6:06	01:80:c2:00:00:00															
1540446744.411663000	60	48:02:2e:01:83:15	4c:09:d4:c6:12:7b									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.1		
1540446744.411924000	60	4c:09:d4:c6:12:7b	48:02:2e:01:83:15									2	4c:09:d4:c6:12:7b	192.168.2.1	48:02:2e:01:83:15	192.168.2.109		
1540446744.422258000	72	48:02:2e:01:83:15	4c:09:d4:c6:12:7b	192.168.2.109	114.114.114.114			53830	53									
1540446744.422740000	100	4c:09:d4:c6:12:7b	48:02:2e:01:83:15	192.168.2.1	192.168.2.109			53830	53	3	0							
1540446744.479172000	60	48:02:2e:01:83:15	ff:ff:ff:ff:ff:ff									1	48:02:2e:01:83:15	192.168.2.109	00:00:00:00:00:00	192.168.2.106		
1540446744.583759000	117	00:16:6c:7f:82:20	4c:09:d4:c6:12:7b	192.168.2.115	192.168.2.1			2717	53									
1540446744.586067000	117	4c:09:d4:c6:12:7b	00:16:6c:7f:82:20	192.168.2.1	192.168.2.115			53	2717									
1540446744.601321000	74	40:8d:5c:4b:99:1d	3c:33:00:98:ee:fd	192.168.2.101	192.168.2.110					8	0							
